,market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
5848,LONAND(MS),December,2012,6900,714,1572,1264,MS,LONAND,December-2012
5849,LONAND(MS),December,2013,21557,611,1714,1267,MS,LONAND,December-2013
5850,LONAND(MS),December,2014,5896,850,2097,1608,MS,LONAND,December-2014
5851,LONAND(MS),December,2015,14817,550,1675,1108,MS,LONAND,December-2015
5852,LUCKNOW,January,2004,4655,875,995,935,UP,LUCKNOW,January-2004
5853,LUCKNOW,January,2005,2900,416,518,467,UP,LUCKNOW,January-2005
5854,LUCKNOW,January,2007,2295,1028,1028,1028,UP,LUCKNOW,January-2007
5855,LUCKNOW,January,2008,16011,420,495,453,UP,LUCKNOW,January-2008
5856,LUCKNOW,January,2009,1830,1321,1321,1321,UP,LUCKNOW,January-2009
5857,LUCKNOW,January,2010,9708,1502,1687,1599,UP,LUCKNOW,January-2010
5858,LUCKNOW,January,2011,10888,3204,3704,3454,UP,LUCKNOW,January-2011
5859,LUCKNOW,January,2012,21135,679,760,721,UP,LUCKNOW,January-2012
5860,LUCKNOW,January,2013,5858,1280,1385,1339,UP,LUCKNOW,January-2013
5861,LUCKNOW,January,2014,28145,1125,1258,1202,UP,LUCKNOW,January-2014
5862,LUCKNOW,January,2015,35815,1617,1793,1701,UP,LUCKNOW,January-2015
5863,LUCKNOW,January,2016,23410,1320,1454,1393,UP,LUCKNOW,January-2016
5864,LUCKNOW,February,2004,1550,869,959,912,UP,LUCKNOW,February-2004
5865,LUCKNOW,February,2005,1250,390,474,428,UP,LUCKNOW,February-2005
5866,LUCKNOW,February,2006,1710,373,508,482,UP,LUCKNOW,February-2006
5867,LUCKNOW,February,2007,1630,1294,1294,1294,UP,LUCKNOW,February-2007
5868,LUCKNOW,February,2008,12575,323,454,432,UP,LUCKNOW,February-2008
5869,LUCKNOW,February,2009,450,1325,1475,1400,UP,LUCKNOW,February-2009
5870,LUCKNOW,February,2010,12080,1426,1657,1548,UP,LUCKNOW,February-2010
5871,LUCKNOW,February,2011,15675,1244,1525,1384,UP,LUCKNOW,February-2011
5872,LUCKNOW,February,2012,21120,510,596,556,UP,LUCKNOW,February-2012
5873,LUCKNOW,February,2013,9220,1633,1794,1713,UP,LUCKNOW,February-2013
5874,LUCKNOW,February,2014,21685,993,1105,1048,UP,LUCKNOW,February-2014
5875,LUCKNOW,February,2015,34290,1431,1682,1600,UP,LUCKNOW,February-2015
5876,LUCKNOW,February,2016,24350,1078,1213,1156,UP,LUCKNOW,February-2016
5877,LUCKNOW,March,2004,2710,633,729,681,UP,LUCKNOW,March-2004
5878,LUCKNOW,March,2005,340,360,400,380,UP,LUCKNOW,March-2005
5879,LUCKNOW,March,2006,340,300,525,475,UP,LUCKNOW,March-2006
5880,LUCKNOW,March,2007,3660,981,981,981,UP,LUCKNOW,March-2007
5881,LUCKNOW,March,2008,11065,411,486,465,UP,LUCKNOW,March-2008
5882,LUCKNOW,March,2009,3575,1124,1181,1152,UP,LUCKNOW,March-2009
5883,LUCKNOW,March,2010,14000,1065,1228,1147,UP,LUCKNOW,March-2010
5884,LUCKNOW,March,2011,22440,821,942,885,UP,LUCKNOW,March-2011
5885,LUCKNOW,March,2012,8910,598,687,643,UP,LUCKNOW,March-2012
5886,LUCKNOW,March,2013,17855,1295,1457,1378,UP,LUCKNOW,March-2013
5887,LUCKNOW,March,2014,32264,1028,1170,1108,UP,LUCKNOW,March-2014
5888,LUCKNOW,March,2015,26768,1614,1764,1684,UP,LUCKNOW,March-2015
5889,LUCKNOW,April,2004,1470,391,455,423,UP,LUCKNOW,April-2004
5890,LUCKNOW,April,2007,1380,663,663,663,UP,LUCKNOW,April-2007
5891,LUCKNOW,April,2008,11291,456,545,501,UP,LUCKNOW,April-2008
5892,LUCKNOW,April,2009,2460,835,854,845,UP,LUCKNOW,April-2009
5893,LUCKNOW,April,2010,14160,743,901,827,UP,LUCKNOW,April-2010
5894,LUCKNOW,April,2011,8087,632,721,676,UP,LUCKNOW,April-2011
5895,LUCKNOW,April,2012,7490,616,744,685,UP,LUCKNOW,April-2012
5896,LUCKNOW,April,2013,5847,1051,1223,1137,UP,LUCKNOW,April-2013
5897,LUCKNOW,April,2014,8560,1171,1305,1233,UP,LUCKNOW,April-2014
5898,LUCKNOW,April,2015,29294,1466,1616,1540,UP,LUCKNOW,April-2015
5899,LUCKNOW,May,2004,1580,369,451,410,UP,LUCKNOW,May-2004
5900,LUCKNOW,May,2005,1320,434,507,471,UP,LUCKNOW,May-2005
5901,LUCKNOW,May,2006,3350,245,345,330,UP,LUCKNOW,May-2006
5902,LUCKNOW,May,2007,4500,613,613,613,UP,LUCKNOW,May-2007
5903,LUCKNOW,May,2008,14740,430,506,470,UP,LUCKNOW,May-2008
5904,LUCKNOW,May,2009,4222,738,738,738,UP,LUCKNOW,May-2009
5905,LUCKNOW,May,2010,16772,567,673,620,UP,LUCKNOW,May-2010
5906,LUCKNOW,May,2011,3666,624,696,660,UP,LUCKNOW,May-2011
5907,LUCKNOW,May,2012,8405,634,734,691,UP,LUCKNOW,May-2012
5908,LUCKNOW,May,2013,8410,911,1035,969,UP,LUCKNOW,May-2013
5909,LUCKNOW,May,2014,10980,1188,1303,1245,UP,LUCKNOW,May-2014
5910,LUCKNOW,May,2015,32130,1413,1544,1482,UP,LUCKNOW,May-2015
5911,LUCKNOW,June,2004,5880,370,478,424,UP,LUCKNOW,June-2004
5912,LUCKNOW,June,2005,1570,405,460,432,UP,LUCKNOW,June-2005
5913,LUCKNOW,June,2006,2850,382,382,382,UP,LUCKNOW,June-2006
5914,LUCKNOW,June,2007,870,618,618,618,UP,LUCKNOW,June-2007
5915,LUCKNOW,June,2008,6290,475,563,520,UP,LUCKNOW,June-2008
5916,LUCKNOW,June,2009,7340,792,808,800,UP,LUCKNOW,June-2009
5917,LUCKNOW,June,2010,9820,606,727,682,UP,LUCKNOW,June-2010
5918,LUCKNOW,June,2011,7234,653,746,699,UP,LUCKNOW,June-2011
5919,LUCKNOW,June,2012,9540,511,612,564,UP,LUCKNOW,June-2012
5920,LUCKNOW,June,2013,5892,1051,1212,1132,UP,LUCKNOW,June-2013
5921,LUCKNOW,June,2014,8975,1218,1358,1297,UP,LUCKNOW,June-2014
5922,LUCKNOW,June,2015,19859,1632,1797,1713,UP,LUCKNOW,June-2015
5923,LUCKNOW,July,2004,6290,424,529,477,UP,LUCKNOW,July-2004
5924,LUCKNOW,July,2005,330,440,525,483,UP,LUCKNOW,July-2005
5925,LUCKNOW,July,2006,5150,408,408,408,UP,LUCKNOW,July-2006
5926,LUCKNOW,July,2007,400,825,825,825,UP,LUCKNOW,July-2007
5927,LUCKNOW,July,2008,9565,539,663,626,UP,LUCKNOW,July-2008
5928,LUCKNOW,July,2009,3585,955,985,970,UP,LUCKNOW,July-2009
5929,LUCKNOW,July,2010,13150,818,948,885,UP,LUCKNOW,July-2010
5930,LUCKNOW,July,2011,6764,859,965,912,UP,LUCKNOW,July-2011
5931,LUCKNOW,July,2012,10325,751,837,794,UP,LUCKNOW,July-2012
5932,LUCKNOW,July,2013,5119,1794,2021,1916,UP,LUCKNOW,July-2013
5933,LUCKNOW,July,2014,550,1900,2000,1950,UP,LUCKNOW,July-2014
5934,LUCKNOW,July,2015,18730,1911,2090,1985,UP,LUCKNOW,July-2015
5935,LUCKNOW,August,2004,1040,447,560,503,UP,LUCKNOW,August-2004
5936,LUCKNOW,August,2005,275,465,588,538,UP,LUCKNOW,August-2005
5937,LUCKNOW,August,2006,8055,442,442,442,UP,LUCKNOW,August-2006
5938,LUCKNOW,August,2007,800,1333,1333,1333,UP,LUCKNOW,August-2007
5939,LUCKNOW,August,2008,8710,867,967,920,UP,LUCKNOW,August-2008
5940,LUCKNOW,August,2009,3770,876,927,904,UP,LUCKNOW,August-2009
5941,LUCKNOW,August,2010,14625,889,1027,959,UP,LUCKNOW,August-2010
5942,LUCKNOW,August,2011,5601,1112,1279,1203,UP,LUCKNOW,August-2011
5943,LUCKNOW,August,2012,10210,732,878,806,UP,LUCKNOW,August-2012
5944,LUCKNOW,August,2013,6130,2992,3232,3095,UP,LUCKNOW,August-2013
5945,LUCKNOW,August,2014,10815,1675,2058,1898,UP,LUCKNOW,August-2014
5946,LUCKNOW,August,2015,10568,3080,3300,3173,UP,LUCKNOW,August-2015
5947,LUCKNOW,September,2004,1860,555,654,604,UP,LUCKNOW,September-2004
5948,LUCKNOW,September,2005,610,833,950,900,UP,LUCKNOW,September-2005
5949,LUCKNOW,September,2006,5935,557,557,557,UP,LUCKNOW,September-2006
5950,LUCKNOW,September,2007,250,1400,1400,1400,UP,LUCKNOW,September-2007
5951,LUCKNOW,September,2008,3503,888,994,951,UP,LUCKNOW,September-2008
5952,LUCKNOW,September,2009,12170,832,963,897,UP,LUCKNOW,September-2009
5953,LUCKNOW,September,2010,7585,1472,1631,1551,UP,LUCKNOW,September-2010
5954,LUCKNOW,September,2011,7296,1232,1446,1340,UP,LUCKNOW,September-2011
5955,LUCKNOW,September,2012,8445,724,857,794,UP,LUCKNOW,September-2012
5956,LUCKNOW,September,2013,2505,4255,4495,4365,UP,LUCKNOW,September-2013
5957,LUCKNOW,September,2014,4700,1475,1744,1610,UP,LUCKNOW,September-2014
5958,LUCKNOW,September,2015,2725,4568,4804,4664,UP,LUCKNOW,September-2015
5959,LUCKNOW,October,2004,2250,575,693,634,UP,LUCKNOW,October-2004
5960,LUCKNOW,October,2006,4853,488,488,488,UP,LUCKNOW,October-2006
5961,LUCKNOW,October,2008,5610,898,941,919,UP,LUCKNOW,October-2008
5962,LUCKNOW,October,2009,10240,1534,1743,1637,UP,LUCKNOW,October-2009
5963,LUCKNOW,October,2010,13385,1546,1738,1642,UP,LUCKNOW,October-2010
5964,LUCKNOW,October,2011,3789,1185,1414,1295,UP,LUCKNOW,October-2011
5965,LUCKNOW,October,2012,12290,823,999,910,UP,LUCKNOW,October-2012
5966,LUCKNOW,October,2013,2453,4263,4531,4413,UP,LUCKNOW,October-2013
5967,LUCKNOW,October,2014,3960,1473,1728,1628,UP,LUCKNOW,October-2014
5968,LUCKNOW,October,2015,14875,3468,3659,3565,UP,LUCKNOW,October-2015
5969,LUCKNOW,November,2004,170,540,650,595,UP,LUCKNOW,November-2004
5970,LUCKNOW,November,2006,3110,569,569,569,UP,LUCKNOW,November-2006
5971,LUCKNOW,November,2008,6145,1147,1233,1192,UP,LUCKNOW,November-2008
5972,LUCKNOW,November,2009,5995,1527,1798,1660,UP,LUCKNOW,November-2009
5973,LUCKNOW,November,2010,8660,1874,2117,1995,UP,LUCKNOW,November-2010
5974,LUCKNOW,November,2011,11897,1066,1268,1167,UP,LUCKNOW,November-2011
5975,LUCKNOW,November,2012,13310,1084,1224,1158,UP,LUCKNOW,November-2012
5976,LUCKNOW,November,2013,8960,3183,3383,3283,UP,LUCKNOW,November-2013
5977,LUCKNOW,November,2014,4740,1425,1625,1531,UP,LUCKNOW,November-2014
5978,LUCKNOW,November,2015,16040,2346,2531,2447,UP,LUCKNOW,November-2015
5979,LUCKNOW,December,2004,780,425,525,475,UP,LUCKNOW,December-2004
5980,LUCKNOW,December,2006,4675,608,608,608,UP,LUCKNOW,December-2006
5981,LUCKNOW,December,2007,11185,651,731,688,UP,LUCKNOW,December-2007
5982,LUCKNOW,December,2008,10105,1073,1104,1095,UP,LUCKNOW,December-2008
5983,LUCKNOW,December,2009,13176,1326,1542,1432,UP,LUCKNOW,December-2009
5984,LUCKNOW,December,2010,7630,2597,3047,2821,UP,LUCKNOW,December-2010
5985,LUCKNOW,December,2011,29050,817,960,888,UP,LUCKNOW,December-2011
5986,LUCKNOW,December,2012,16975,1250,1398,1334,UP,LUCKNOW,December-2012
5987,LUCKNOW,December,2013,21725,2100,2313,2210,UP,LUCKNOW,December-2013
5988,LUCKNOW,December,2014,23513,1588,1715,1648,UP,LUCKNOW,December-2014
5989,LUCKNOW,December,2015,35820,1466,1620,1546,UP,LUCKNOW,December-2015
5990,LUDHIANA(PB),January,2006,7808,421,529,475,PB,LUDHIANA,January-2006
5991,LUDHIANA(PB),January,2009,4690,1133,1483,1308,PB,LUDHIANA,January-2009
5992,LUDHIANA(PB),January,2010,30590,1205,1562,1383,PB,LUDHIANA,January-2010
5993,LUDHIANA(PB),January,2014,2610,500,1250,850,PB,LUDHIANA,January-2014
5994,LUDHIANA(PB),January,2015,32810,911,1532,1221,PB,LUDHIANA,January-2015
5995,LUDHIANA(PB),February,2006,29900,341,461,402,PB,LUDHIANA,February-2006
5996,LUDHIANA(PB),February,2009,5780,1067,1317,1192,PB,LUDHIANA,February-2009
5997,LUDHIANA(PB),February,2010,26297,1156,1450,1300,PB,LUDHIANA,February-2010
5998,LUDHIANA(PB),February,2014,820,400,650,552,PB,LUDHIANA,February-2014
5999,LUDHIANA(PB),February,2015,25420,1020,1687,1350,PB,LUDHIANA,February-2015
6000,LUDHIANA(PB),February,2016,3160,800,1200,1000,PB,LUDHIANA,February-2016
6001,LUDHIANA(PB),March,2006,26680,310,413,361,PB,LUDHIANA,March-2006
6002,LUDHIANA(PB),March,2009,2630,950,1175,1063,PB,LUDHIANA,March-2009
6003,LUDHIANA(PB),March,2010,900,450,800,625,PB,LUDHIANA,March-2010
6004,LUDHIANA(PB),March,2014,17562,626,1247,937,PB,LUDHIANA,March-2014
6005,LUDHIANA(PB),March,2015,43362,909,1709,1309,PB,LUDHIANA,March-2015
6006,LUDHIANA(PB),April,2006,14484,283,426,354,PB,LUDHIANA,April-2006
6007,LUDHIANA(PB),April,2008,6170,424,540,487,PB,LUDHIANA,April-2008
6008,LUDHIANA(PB),April,2010,8896,557,829,689,PB,LUDHIANA,April-2010
6009,LUDHIANA(PB),April,2014,18105,569,1272,920,PB,LUDHIANA,April-2014
6010,LUDHIANA(PB),April,2015,37683,910,1405,1160,PB,LUDHIANA,April-2015
6011,LUDHIANA(PB),May,2006,19775,285,425,347,PB,LUDHIANA,May-2006
6012,LUDHIANA(PB),May,2009,1750,600,750,725,PB,LUDHIANA,May-2009
6013,LUDHIANA(PB),May,2014,12152,590,1163,879,PB,LUDHIANA,May-2014
6014,LUDHIANA(PB),May,2015,26899,917,1425,1171,PB,LUDHIANA,May-2015
6015,LUDHIANA(PB),June,2006,51066,257,457,357,PB,LUDHIANA,June-2006
6016,LUDHIANA(PB),June,2009,25030,487,682,584,PB,LUDHIANA,June-2009
6017,LUDHIANA(PB),June,2010,2500,450,650,550,PB,LUDHIANA,June-2010
6018,LUDHIANA(PB),June,2014,5853,611,1171,891,PB,LUDHIANA,June-2014
6019,LUDHIANA(PB),July,2006,33309,328,547,442,PB,LUDHIANA,July-2006
6020,LUDHIANA(PB),July,2007,6560,525,900,713,PB,LUDHIANA,July-2007
6021,LUDHIANA(PB),July,2014,23655,1055,2141,1595,PB,LUDHIANA,July-2014
6022,LUDHIANA(PB),July,2015,28586,960,1967,1463,PB,LUDHIANA,July-2015
6023,LUDHIANA(PB),August,2006,12237,344,615,481,PB,LUDHIANA,August-2006
6024,LUDHIANA(PB),August,2007,1950,1000,1800,1400,PB,LUDHIANA,August-2007
6025,LUDHIANA(PB),August,2009,499,600,900,750,PB,LUDHIANA,August-2009
6026,LUDHIANA(PB),August,2014,23728,995,1937,1466,PB,LUDHIANA,August-2014
6027,LUDHIANA(PB),August,2015,16593,1633,3650,2639,PB,LUDHIANA,August-2015
6028,LUDHIANA(PB),September,2006,23639,308,575,441,PB,LUDHIANA,September-2006
6029,LUDHIANA(PB),September,2009,30475,537,834,685,PB,LUDHIANA,September-2009
6030,LUDHIANA(PB),September,2013,1710,2450,4800,3725,PB,LUDHIANA,September-2013
6031,LUDHIANA(PB),September,2014,25578,960,1724,1342,PB,LUDHIANA,September-2014
6032,LUDHIANA(PB),September,2015,5544,2370,4690,3530,PB,LUDHIANA,September-2015
6033,LUDHIANA(PB),October,2006,25665,350,597,472,PB,LUDHIANA,October-2006
6034,LUDHIANA(PB),October,2008,1250,500,800,650,PB,LUDHIANA,October-2008
6035,LUDHIANA(PB),October,2009,4685,1360,1590,1475,PB,LUDHIANA,October-2009
6036,LUDHIANA(PB),October,2013,1120,1800,4800,3500,PB,LUDHIANA,October-2013
6037,LUDHIANA(PB),October,2014,19739,921,1686,1304,PB,LUDHIANA,October-2014
6038,LUDHIANA(PB),October,2015,4046,1857,3729,2729,PB,LUDHIANA,October-2015
6039,LUDHIANA(PB),November,2006,1563,400,700,550,PB,LUDHIANA,November-2006
6040,LUDHIANA(PB),November,2008,730,450,800,725,PB,LUDHIANA,November-2008
6041,LUDHIANA(PB),November,2009,11690,1200,1528,1364,PB,LUDHIANA,November-2009
6042,LUDHIANA(PB),November,2010,1290,1200,2400,1800,PB,LUDHIANA,November-2010
6043,LUDHIANA(PB),November,2013,430,1100,3800,2800,PB,LUDHIANA,November-2013
6044,LUDHIANA(PB),November,2014,30148,887,1755,1345,PB,LUDHIANA,November-2014
6045,LUDHIANA(PB),November,2015,1309,1467,2500,1983,PB,LUDHIANA,November-2015
6046,LUDHIANA(PB),December,2008,2950,1250,1600,1425,PB,LUDHIANA,December-2008
6047,LUDHIANA(PB),December,2009,6767,1100,1564,1332,PB,LUDHIANA,December-2009
6048,LUDHIANA(PB),December,2011,950,925,1125,1025,PB,LUDHIANA,December-2011
6049,LUDHIANA(PB),December,2012,1000,1000,1400,1200,PB,LUDHIANA,December-2012
6050,LUDHIANA(PB),December,2013,1117,1000,2100,1550,PB,LUDHIANA,December-2013
6051,LUDHIANA(PB),December,2014,19244,967,1783,1375,PB,LUDHIANA,December-2014
6052,LUDHIANA(PB),December,2015,402,1150,1900,1525,PB,LUDHIANA,December-2015
6053,MADURAI(TN),January,2005,23350,541,607,574,TN,MADURAI,January-2005
6054,MADURAI(TN),January,2006,160,600,800,700,TN,MADURAI,January-2006
6055,MADURAI(TN),February,2005,1620,525,600,563,TN,MADURAI,February-2005
6056,MADURAI(TN),May,2005,1690,445,500,473,TN,MADURAI,May-2005
6057,MADURAI(TN),September,2005,2000,1100,1400,1250,TN,MADURAI,September-2005
6058,MADURAI(TN),November,2005,160,1400,1600,1600,TN,MADURAI,November-2005
6059,MAHUVA(GUJ),January,1999,73760,393,553,477,GUJ,MAHUVA,January-1999
6060,MAHUVA(GUJ),January,2000,73025,149,247,218,GUJ,MAHUVA,January-2000
6061,MAHUVA(GUJ),January,2001,31094,294,508,454,GUJ,MAHUVA,January-2001
6062,MAHUVA(GUJ),January,2002,55102,125,292,207,GUJ,MAHUVA,January-2002
6063,MAHUVA(GUJ),January,2003,85815,132,190,164,GUJ,MAHUVA,January-2003
6064,MAHUVA(GUJ),January,2004,154000,501,730,615,GUJ,MAHUVA,January-2004
6065,MAHUVA(GUJ),January,2005,109094,214,321,273,GUJ,MAHUVA,January-2005
6066,MAHUVA(GUJ),January,2006,93092,244,394,295,GUJ,MAHUVA,January-2006
6067,MAHUVA(GUJ),January,2007,237731,662,942,812,GUJ,MAHUVA,January-2007
6068,MAHUVA(GUJ),January,2008,251440,234,345,284,GUJ,MAHUVA,January-2008
6069,MAHUVA(GUJ),January,2009,474215,743,1212,1011,GUJ,MAHUVA,January-2009
6070,MAHUVA(GUJ),January,2010,716747,971,1397,1186,GUJ,MAHUVA,January-2010
6071,MAHUVA(GUJ),January,2011,409972,1521,2917,2248,GUJ,MAHUVA,January-2011
6072,MAHUVA(GUJ),January,2012,687311,252,451,353,GUJ,MAHUVA,January-2012
6073,MAHUVA(GUJ),January,2013,436314,1016,1516,1298,GUJ,MAHUVA,January-2013
6074,MAHUVA(GUJ),January,2014,525483,604,1063,832,GUJ,MAHUVA,January-2014
6075,MAHUVA(GUJ),January,2015,802407,795,1270,1033,GUJ,MAHUVA,January-2015
6076,MAHUVA(GUJ),January,2016,946692,674,1178,933,GUJ,MAHUVA,January-2016
6077,MAHUVA(GUJ),February,1999,208000,249,333,298,GUJ,MAHUVA,February-1999
6078,MAHUVA(GUJ),February,2000,199000,159,246,212,GUJ,MAHUVA,February-2000
6079,MAHUVA(GUJ),February,2001,180322,180,400,310,GUJ,MAHUVA,February-2001
6080,MAHUVA(GUJ),February,2002,133294,106,247,176,GUJ,MAHUVA,February-2002
6081,MAHUVA(GUJ),February,2003,152681,98,161,130,GUJ,MAHUVA,February-2003
6082,MAHUVA(GUJ),February,2004,346000,562,733,647,GUJ,MAHUVA,February-2004
6083,MAHUVA(GUJ),February,2005,157220,200,310,246,GUJ,MAHUVA,February-2005
6084,MAHUVA(GUJ),February,2006,383799,119,232,180,GUJ,MAHUVA,February-2006
6085,MAHUVA(GUJ),February,2007,242307,745,1110,926,GUJ,MAHUVA,February-2007
6086,MAHUVA(GUJ),February,2008,555454,194,306,247,GUJ,MAHUVA,February-2008
6087,MAHUVA(GUJ),February,2009,484224,657,1098,908,GUJ,MAHUVA,February-2009
6088,MAHUVA(GUJ),February,2010,666090,786,1158,987,GUJ,MAHUVA,February-2010
6089,MAHUVA(GUJ),February,2011,515988,753,1071,914,GUJ,MAHUVA,February-2011
6090,MAHUVA(GUJ),February,2012,797052,251,447,348,GUJ,MAHUVA,February-2012
6091,MAHUVA(GUJ),February,2013,1063123,949,1337,1142,GUJ,MAHUVA,February-2013
6092,MAHUVA(GUJ),February,2014,912132,424,785,606,GUJ,MAHUVA,February-2014
6093,MAHUVA(GUJ),February,2015,900355,1107,1613,1360,GUJ,MAHUVA,February-2015
6094,MAHUVA(GUJ),February,2016,846325,451,827,658,GUJ,MAHUVA,February-2016
6095,MAHUVA(GUJ),March,1999,187500,210,317,267,GUJ,MAHUVA,March-1999
6096,MAHUVA(GUJ),March,2000,299250,175,262,226,GUJ,MAHUVA,March-2000
6097,MAHUVA(GUJ),March,2001,347161,205,338,266,GUJ,MAHUVA,March-2001
6098,MAHUVA(GUJ),March,2002,181062,119,206,172,GUJ,MAHUVA,March-2002
6099,MAHUVA(GUJ),March,2003,277873,132,264,207,GUJ,MAHUVA,March-2003
6100,MAHUVA(GUJ),March,2004,590500,269,408,341,GUJ,MAHUVA,March-2004
6101,MAHUVA(GUJ),March,2005,202435,189,313,245,GUJ,MAHUVA,March-2005
6102,MAHUVA(GUJ),March,2006,310713,110,224,167,GUJ,MAHUVA,March-2006
6103,MAHUVA(GUJ),March,2007,160521,564,796,679,GUJ,MAHUVA,March-2007
6104,MAHUVA(GUJ),March,2008,569885,192,400,296,GUJ,MAHUVA,March-2008
6105,MAHUVA(GUJ),March,2009,453779,523,872,744,GUJ,MAHUVA,March-2009
6106,MAHUVA(GUJ),March,2010,461271,537,922,739,GUJ,MAHUVA,March-2010
6107,MAHUVA(GUJ),March,2011,900781,367,591,480,GUJ,MAHUVA,March-2011
6108,MAHUVA(GUJ),March,2012,731671,272,507,388,GUJ,MAHUVA,March-2012
6109,MAHUVA(GUJ),March,2013,755211,764,1107,940,GUJ,MAHUVA,March-2013
6110,MAHUVA(GUJ),March,2014,1163421,464,975,739,GUJ,MAHUVA,March-2014
6111,MAHUVA(GUJ),March,2015,822130,1052,1445,1249,GUJ,MAHUVA,March-2015
6112,MAHUVA(GUJ),April,1998,251800,181,299,256,GUJ,MAHUVA,April-1998
6113,MAHUVA(GUJ),April,1999,512000,220,370,328,GUJ,MAHUVA,April-1999
6114,MAHUVA(GUJ),April,2000,287000,185,331,280,GUJ,MAHUVA,April-2000
6115,MAHUVA(GUJ),April,2001,128816,164,332,246,GUJ,MAHUVA,April-2001
6116,MAHUVA(GUJ),April,2002,405809,134,249,201,GUJ,MAHUVA,April-2002
6117,MAHUVA(GUJ),April,2003,368321,181,301,240,GUJ,MAHUVA,April-2003
6118,MAHUVA(GUJ),April,2004,345000,199,305,253,GUJ,MAHUVA,April-2004
6119,MAHUVA(GUJ),April,2005,150069,184,351,265,GUJ,MAHUVA,April-2005
6120,MAHUVA(GUJ),April,2006,455055,93,204,154,GUJ,MAHUVA,April-2006
6121,MAHUVA(GUJ),April,2007,221973,389,597,493,GUJ,MAHUVA,April-2007
6122,MAHUVA(GUJ),April,2008,907191,173,336,253,GUJ,MAHUVA,April-2008
6123,MAHUVA(GUJ),April,2009,516168,452,640,547,GUJ,MAHUVA,April-2009
6124,MAHUVA(GUJ),April,2010,555688,371,673,529,GUJ,MAHUVA,April-2010
6125,MAHUVA(GUJ),April,2011,1207356,245,536,390,GUJ,MAHUVA,April-2011
6126,MAHUVA(GUJ),April,2013,350376,491,978,738,GUJ,MAHUVA,April-2013
6127,MAHUVA(GUJ),April,2014,1232398,469,1007,741,GUJ,MAHUVA,April-2014
6128,MAHUVA(GUJ),April,2015,1029001,923,1332,1128,GUJ,MAHUVA,April-2015
6129,MAHUVA(GUJ),May,1998,99975,199,331,268,GUJ,MAHUVA,May-1998
6130,MAHUVA(GUJ),May,1999,241000,218,451,392,GUJ,MAHUVA,May-1999
6131,MAHUVA(GUJ),May,2000,149400,167,370,292,GUJ,MAHUVA,May-2000
6132,MAHUVA(GUJ),May,2001,129121,148,322,272,GUJ,MAHUVA,May-2001
6133,MAHUVA(GUJ),May,2002,178373,110,298,210,GUJ,MAHUVA,May-2002
6134,MAHUVA(GUJ),May,2003,237582,185,349,267,GUJ,MAHUVA,May-2003
6135,MAHUVA(GUJ),May,2004,153750,164,261,209,GUJ,MAHUVA,May-2004
6136,MAHUVA(GUJ),May,2005,68332,149,310,227,GUJ,MAHUVA,May-2005
